path,dataset,clase,split,sesion,camara,evento,duration,width,height,fps,score_prod
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_16__Corte,-guardar._JUAN4.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,16,3.4,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_174__Corte-guardar._JUAN8.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,174,2.52,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_176__Corte-guardar_AINHOA1.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,176,10.56,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_178__Corte-guardar_AINHOA1.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,178,8.64,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_179__Corte-guarda_JOSE2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,179,5.32,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_17__Corte-guardar._JUAN10.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,17,6.32,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_180__Corte-guardar_AINHOA3.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,180,6.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_181__Corte-Guardar_AINHOA6.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,181,9.68,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_182__Corte-guardar._AINHOA3.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,182,9.44,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_183__Corte-guardar._JUAN8.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,183,5.96,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_183__Corte-guardar_AINHOA6.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,183,6.12,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_185__Corte,-guardar._JUAN8.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,185,3.24,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_186__Corte-guardar._JUAN10.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,186,3.76,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_198__Corte-guardar_AINHOA6.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,198,6.64,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_200__Corte-guardar_AINHOA6.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,200,5.76,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_208__Corte,-guardar_AINHOA4.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,208,4.92,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_208__Corte-guardar._JUAN8.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,208,2.92,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_21__Corte-guardar._AINHOA1.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,21,8.04,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_226__Corte-guardar._JUAN10.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,226,6.4,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_23__Corte-guardar._JUAN2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,23,5.2,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_23__Corte-guardar_AINHOA1.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,23,8.92,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_24__Corte-guardar._AINHOA2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,24,11.12,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_24__Corte-guardar_AINHOA3.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,24,4.44,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_26__Corte,-guardar._AINHOA2.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,26,10.44,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_28__Corte,-guardar._JUAN14.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,28,2.84,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_28__Corte-guardar_JUAN12.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,28,4.36,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_2__Corte-guardar._JUAN14.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,2,3.72,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_30__Corte,-guardar._JUAN14.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,30,2.64,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_30__Corte-guardar_JUAN12.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,30,4.4,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_40__Corte,-guardar._JUAN14.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,40,4.76,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_41__Corte-guardar._JUAN13.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,41,2.92,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_41__Corte-guardar_AINHOA3.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,41,7.64,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_42__Corte,-guardar._JUAN10.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,42,5.08,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_43__Corte-guardar_AINHOA3.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,43,6.04,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_46__Corte,-guardar._JUAN8.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,46,3.76,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_46__Corte-guardar_JOSE2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,46,5.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_4__Corte-guardar._AINHOA1.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,4,6.8,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_4__Corte-guardar._JUAN14.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,4,3.32,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_50__Corte-guardar_JOSE2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,50,4.92,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_51__Corte-Guardar_AINHOA6.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,51,6.32,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_53__Corte,-guardar_AINHOA6.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,53,5.24,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_53__Corte-guardar._JUAN7.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,53,5.44,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_58__Corte-Guardar_AINHOA5.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,58,6.24,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_58__Corte-guardar._JUAN2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,58,4.6,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_5__Corte-guardar._AINHOA2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,5,6.2,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_5__Corte-guardar._JUAN3.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,5,6.88,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_64__Corte,-guardar._JUAN8.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,64,4.16,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_6__Corte-guardar._JUAN14.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,6,3.2,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_70__Corte-guardar_AINHOA6.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,70,5.36,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_74__Corte,-guardar._JUAN5.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,74,5.72,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_77__Corte,-guardar_AINHOA5.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,77,7.48,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_77__Corte-guardar._JUAN11.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,77,4.24,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_79__Corte-guardar_AINHOA5.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,79,5.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_7__Corte,-guardar._JUAN3.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,7,4.32,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_7__Corte,-guardar._JUAN5.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,7,7.28,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_7__Corte-guardar_AINHOA1.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,7,5.44,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_80__corte-guardar_JOSE2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,80,5.4,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_83__Corte-guardar._JUAN13.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,83,4.24,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_84__Corte-guardar._JUAN10.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,84,2.44,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_84__Corte-guardar_JOSE2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,84,4.84,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_85__Corte-guardar._JUAN13.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,85,2.88,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_86__Corte,-guardar._AINHOA4.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,86,5.24,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_89__Corte-guardar._JUAN13.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,89,3.44,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_8__Corte-guardar._JUAN14.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,8,3.12,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_91__Corte-guardar._JUAN7.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,91,4.24,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_93__Corte-guardar._JUAN13.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,93,3.56,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_94__Corte-guardar_AINHOA5.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,94,6.96,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_96__Corte,-guardar._AINHOA5.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,96,5.2,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_97__Corte-Guardar_AINHOA6.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,97,6.48,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_1_99__Corte-guardar_AINHOA6.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,1,99,6.44,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_103__Corte-guardar_AINHOA4.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,103,7.76,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_105__Corte-guardar_AINHOA4.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,105,5.48,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_108__Corte,-guardar_AINHOA2.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,108,3.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_109__Corte-guardar_JOSE2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,109,4.96,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_10__Corte-guardar._JUAN14.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,10,3.68,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_10__Corte-guardar_JUAN13.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,10,2.88,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_113__Corte-guardar_AINHOA5.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,113,4.88,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_114__Corte-guardar._JUAN12.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,114,4.32,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_114__Corte-guardar_JOSE2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,114,5.04,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_115__Corte-guardar_AINHOA5.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,115,4.96,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_120__Corte-guardar_AINHOA4.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,120,5.2,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_122__Corte-guardar_AINHOA4.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,122,5.6,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_122__Corte-guardar_JOSE2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,122,5.0,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_124__Corte,-guardar._AINHOA2.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,124,6.48,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_125__Corte-guardar._JUAN8.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,125,3.96,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_126__Corte,-guardar._AINHOA2.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,126,6.48,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_12__Corte,-guardar._JUAN7.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,12,5.2,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_135__Corte-guardar_AINHOA6.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,135,10.4,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_139__Corte-guardar._JOSE2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,139,5.6,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_13__Corte-guardar_JUAN13.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,13,2.64,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_140__Corte,-guardar._JUAN13.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,140,5.84,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_141__Corte-guardar_JOSE2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,141,5.24,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_142__Corte,-guardar._JUAN7.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,142,7.8,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_157__Corte,-guardar._JUAN13.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,157,3.76,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_158__Corte,-guardar._JUAN13.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,158,3.72,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_165__Corte-guardar_AINHOA3.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,165,5.4,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_16__Corte,-guardar._JUAN4.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,16,3.4,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_174__Corte-guardar._JUAN8.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,174,2.52,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_176__Corte-guardar_AINHOA1.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,176,10.56,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_178__Corte-guardar_AINHOA1.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,178,8.64,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_17__Corte-guardar._JUAN10.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,17,6.32,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_180__Corte-guardar_AINHOA3.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,180,6.0,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_182__Corte-guardar._AINHOA3.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,182,9.44,1920,1080,25.0,
"/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_185__Corte,-guardar._JUAN8.mp4",dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,185,3.24,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_186__Corte-guardar._JUAN10.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,186,3.76,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_203__Corte-guardar_JOSE2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,203,5.16,1920,1080,25.0,
/home/tomis/SBT/DATASETS/dia_guardar/dia_guardar/accion___4___no_obvioJUAN15ABRILtestcamara_2_205__Corte-guardar_JOSE2.mp4,dia_guardar,no_obvio_eval,train,JUAN15ABRIL,2,205,5.84,1920,1080,25.0,
